#! FIELDS d1.z file.free der_d1.z
#! SET min_d1.z -0.293387
#! SET max_d1.z 1.67046
#! SET nbins_d1.z  557
#! SET periodic_d1.z false
   -0.293387000  308.566696481   -0.000000000
   -0.289854901  308.556766983   -5.562416461
   -0.286322802  308.494039873  -32.697491732
   -0.282790703  308.288933046  -92.090467411
   -0.279258604  307.757622516 -223.808803253
   -0.275726505  306.570279673 -472.259332291
   -0.272194406  304.227729672 -880.034244215
   -0.268662308  300.153837509 -1454.035611045
   -0.265130209  293.815325993 -2146.950734159
   -0.261598110  284.974006779 -2850.753520767
   -0.258066011  273.819686308 -3435.635645054
   -0.254533912  260.966046847 -3800.165961066
   -0.251001813  247.278322932 -3910.409480879
   -0.247469714  233.581386889 -3818.164458236
   -0.243937615  220.441983645 -3612.660953659
   -0.240405516  208.095165113 -3381.497192061
   -0.236873417  196.524176045 -3178.331912101
   -0.233341318  185.576556060 -3024.866352629
   -0.229809219  175.107402485 -2907.468323561
   -0.226277121  165.009234940 -2811.651290424
   -0.222745022  155.214077883 -2737.302560909
   -0.219212923  145.649661337 -2681.640107513
   -0.215680824  136.264016221 -2630.315508988
   -0.212148725  127.088602405 -2563.373493918
   -0.208616626  118.200622565 -2464.881069570
   -0.205084527  109.704401150 -2344.041254750
   -0.201552428  101.645435011 -2217.963960586
   -0.198020329   94.009498857 -2108.723361916
   -0.194488230   86.716043783 -2022.609573139
   -0.190956131   79.716798171 -1940.991051523
   -0.187424032   73.017584137 -1850.568449358
   -0.183891933   66.646819449 -1751.972478484
   -0.180359835   60.663427135 -1633.713589859
   -0.176827736   55.089873863 -1519.399685499
   -0.173295637   49.927428754 -1410.477084711
   -0.169763538   45.130768876 -1307.744795908
   -0.166231439   40.673978688 -1217.200863260
   -0.162699340   36.513117418 -1135.050692872
   -0.159167241   32.653390868 -1045.665709730
   -0.155635142   29.144531121 -939.505180602
   -0.152103043   26.020003875 -827.405317407
   -0.148570944   23.293896821 -718.210694090
   -0.145038845   20.917401395 -632.990598330
   -0.141506746   18.816931427 -558.000768059
   -0.137974647   16.989625227 -473.540966045
   -0.134442549   15.498691271 -365.550315805
   -0.130910450   14.404408851 -252.911816637
   -0.127378351   13.696634165 -154.014682060
   -0.123846252   13.253962258 -106.778747273
   -0.120314153   12.896412162 -102.137391426
   -0.116782054   12.504289774 -121.364380658
   -0.113249955   12.036677241 -137.265510120
