#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	6.374366078061744	249.12772959726937	125.0	0.0005307082858687615	0
20.00000000000146	4.284818605938283	75.88140920008888	125.0	0.0005307082858687615	888
30.00000000001368	0.3533326541778412	611.2942273623289	125.0	0.0005307082858687615	886
39.99999999999748	13.931979913645382	521.1189696588714	125.0	0.0005307082858687615	886
49.99999999997417	11.656801266162109	948.953486585307	125.0	0.0005307082858687615	887
59.999999999950866	9.538962451432747	83.56250301123076	125.0	0.0005307082858687615	888
69.99999999997019	11.954707573516298	671.7964819287612	125.0	0.0005307082858687615	888
80.00000000001793	8.671847995519457	425.1912180348433	125.0	0.0005307082858687615	888
90.00000000006568	14.360509200811727	222.12673991917936	125.0	0.0005307082858687615	889
100.00000000011343	6.360507281238784	565.9333001105349	125.0	0.0005307082858687615	888
110.00000000016118	15.205507551436625	863.9707718067118	125.0	0.0005307082858687615	889
120.00000000020893	13.908488777273956	194.72916501807424	125.0	0.0005307082858687615	889
130.00000000025668	14.700187951746319	186.24836374363755	125.0	0.0005307082858687615	889
140.00000000030442	16.86773399990267	14.334682240743293	125.0	0.0005307082858687615	889
150.00000000035217	17.239633491345824	279.9636327971567	125.0	0.0005307082858687615	889
160.00000000039992	18.520049190460117	101.57203285118312	125.0	0.0005307082858687615	889
170.00000000044767	22.24882668076032	136.3206966084823	125.0	0.0005307082858687615	889
180.00000000049542	27.33935952367959	210.18919040498977	125.0	0.0005307082858687615	888
190.00000000054317	23.052396255801938	501.76471417213554	125.0	0.0005307082858687615	888
200.00000000059092	24.297359445199362	845.7125663408744	125.0	0.0005307082858687615	888
210.00000000063866	26.36540396386242	107.71195881408741	125.0	0.0005307082858687615	888
220.0000000006864	24.573360102644713	215.0583464361927	125.0	0.0005307082858687615	887
230.00000000073416	25.65426295890276	33.76005418069366	125.0	0.0005307082858687615	887
240.0000000007819	22.592017578100446	110.135425924433	125.0	0.0005307082858687615	887
250.00000000082966	22.034685996777785	252.58543949728445	125.0	0.0005307082858687615	887
260.0000000007637	20.429172860646766	885.4110017097232	125.0	0.0005307082858687615	886
270.0000000005272	27.068921943906815	740.0826713218845	125.0	0.0005307082858687615	886
280.00000000029075	27.694383306684976	86.24530908117626	125.0	0.0005307082858687615	886
290.0000000000543	30.987486992840072	510.01678544646103	125.0	0.0005307082858687615	886
299.9999999998178	27.91051992495761	600.8866205524837	125.0	0.0005307082858687615	886
309.99999999958135	30.26189299150293	210.85696641564627	125.0	0.0005307082858687615	886
319.9999999993449	28.734339436784396	410.4247980656399	125.0	0.0005307082858687615	885
329.9999999991084	32.819097812087705	137.89855000016382	125.0	0.0005307082858687615	885
339.99999999887194	34.6232184242931	257.53455826480314	125.0	0.0005307082858687615	885
349.9999999986355	30.324957224628367	90.73553737574237	125.0	0.0005307082858687615	885
359.999999998399	30.218431474205083	704.8399813656881	125.0	0.0005307082858687615	885
369.99999999816254	24.400040777514697	332.72753794412046	125.0	0.0005307082858687615	885
379.99999999792607	32.433780182430084	59.51725073897343	125.0	0.0005307082858687615	885
389.9999999976896	31.256243257155724	20.560503113569638	125.0	0.0005307082858687615	885
399.99999999745313	34.179402536756534	599.0403054074495	125.0	0.0005307082858687615	885
409.99999999721666	37.46947278196494	87.86813243101948	125.0	0.0005307082858687615	885
419.9999999969802	38.42768790645831	45.91940326750018	125.0	0.0005307082858687615	884
429.9999999967437	31.978118381584384	436.9924872654399	125.0	0.0005307082858687615	884
439.99999999650726	36.12834052382524	598.302633397531	125.0	0.0005307082858687615	885
449.9999999962708	37.57481088324823	454.8604844056454	125.0	0.0005307082858687615	884
459.9999999960343	39.32591583024785	172.94611232854226	125.0	0.0005307082858687615	884
469.99999999579785	41.42688074071015	23.521027343669452	125.0	0.0005307082858687615	884
479.9999999955614	40.48991899811129	201.43654706595768	125.0	0.0005307082858687615	885
489.9999999953249	42.204576855393476	352.74364456133617	125.0	0.0005307082858687615	885
499.99999999508844	33.58829232176064	352.78645762352573	125.0	0.0005307082858687615	885
509.999999994852	42.626775595086855	992.2224502499321	125.0	0.0005307082858687615	885
519.9999999946156	44.42469794973496	71.48463542044307	125.0	0.0005307082858687615	885
529.9999999943791	40.578947450459836	153.2432049343293	125.0	0.0005307082858687615	885
539.9999999941426	46.138869880891704	269.9290940870599	125.0	0.0005307082858687615	885
549.9999999939062	42.07350935172182	615.704326940688	125.0	0.0005307082858687615	885
559.9999999936697	43.03260285939038	285.31658679875034	125.0	0.0005307082858687615	885
569.9999999934332	41.87863084591645	383.6938026371744	125.0	0.0005307082858687615	885
579.9999999931968	44.1036187500342	169.14341952407014	125.0	0.0005307082858687615	886
589.9999999929603	43.21485508745985	159.4186180415865	125.0	0.0005307082858687615	886
599.9999999927238	44.027438005706436	546.0206541070538	125.0	0.0005307082858687615	886
609.9999999924873	47.082136675512764	331.5229331762285	125.0	0.0005307082858687615	886
619.9999999922509	46.38109059120385	191.44197110819493	125.0	0.0005307082858687615	886
629.9999999920144	47.69628319288095	721.261746194674	125.0	0.0005307082858687615	886
639.9999999917779	46.66780121360402	198.14058182694646	125.0	0.0005307082858687615	886
649.9999999915415	48.59100009601181	252.64214503255457	125.0	0.0005307082858687615	886
659.999999991305	44.728211299061044	848.702971863896	125.0	0.0005307082858687615	886
669.9999999910685	47.809809865039355	444.8318094592315	125.0	0.0005307082858687615	886
679.9999999908321	55.26915933868852	114.90106891036538	125.0	0.0005307082858687615	886
689.9999999905956	56.2531711403528	514.5952281774705	125.0	0.0005307082858687615	886
699.9999999903591	43.80642173844237	209.68970762658367	125.0	0.0005307082858687615	886
709.9999999901227	51.81341123807958	1240.1428946290714	125.0	0.0005307082858687615	886
719.9999999898862	46.295058589369404	45.550960727854836	125.0	0.0005307082858687615	886
729.9999999896497	45.79428909633739	155.19249325006035	125.0	0.0005307082858687615	886
739.9999999894133	51.20661602987454	966.6562284628368	125.0	0.0005307082858687615	886
749.9999999891768	52.01863205243193	252.70394589523454	125.0	0.0005307082858687615	886
759.9999999889403	56.24881154823963	15.400229484467879	125.0	0.0005307082858687615	886
769.9999999887038	51.473459042430235	342.74645100469155	125.0	0.0005307082858687615	886
779.9999999884674	51.15838756974778	167.90643734563656	125.0	0.0005307082858687615	886
789.9999999882309	52.6594567571034	159.3843531367233	125.0	0.0005307082858687615	886
799.9999999879944	53.75819197845355	1.3820473197977547	125.0	0.0005307082858687615	886
809.999999987758	52.03525132224164	111.82379444704391	125.0	0.0005307082858687615	886
819.9999999875215	49.39447716526483	34.21074836057244	125.0	0.0005307082858687615	886
829.999999987285	56.832582699159786	233.8154894905532	125.0	0.0005307082858687615	886
839.9999999870486	52.00642271188477	351.72030000558743	125.0	0.0005307082858687615	886
849.9999999868121	53.11656836423262	120.04589095788938	125.0	0.0005307082858687615	886
859.9999999865756	51.16194170166351	130.06236150817912	125.0	0.0005307082858687615	886
869.9999999863392	54.93795406370276	397.8011479115364	125.0	0.0005307082858687615	886
879.9999999861027	53.03968799938155	245.79656087273256	125.0	0.0005307082858687615	886
889.9999999858662	60.742108933711656	96.9587857043359	125.0	0.0005307082858687615	886
899.9999999856298	54.30961233205517	132.63987307254757	125.0	0.0005307082858687615	886
909.9999999853933	56.64515014397574	486.7604193275685	125.0	0.0005307082858687615	887
919.9999999851568	66.74897090061184	68.53949319157361	125.0	0.0005307082858687615	887
929.9999999849204	54.458569963357824	277.7770361670743	125.0	0.0005307082858687615	887
939.9999999846839	55.26473384384158	83.40920153203429	125.0	0.0005307082858687615	887
949.9999999844474	57.639370672745386	192.48609724894493	125.0	0.0005307082858687615	887
959.999999984211	62.69263176104227	342.4094355080575	125.0	0.0005307082858687615	887
969.9999999839745	54.20577263759964	565.8079541793036	125.0	0.0005307082858687615	887
979.999999983738	54.99503220379994	127.32379716030373	125.0	0.0005307082858687615	887
989.9999999835015	55.64933975137724	366.61763206845797	125.0	0.0005307082858687615	887
999.9999999832651	58.1729240156607	24.279431011643933	125.0	0.0005307082858687615	887
1009.9999999830286	56.97010261380726	440.0755042060003	125.0	0.0005307082858687615	887
1019.9999999827921	60.708075170716484	81.7379567385809	125.0	0.0005307082858687615	887
1029.9999999825557	59.20389696940529	469.06570038889686	125.0	0.0005307082858687615	887
1039.9999999823192	57.50258034765768	459.3990983590364	125.0	0.0005307082858687615	887
1049.9999999820827	63.53350624478874	99.49504968241845	125.0	0.0005307082858687615	887
1059.9999999818463	60.59608392656751	132.84079446634624	125.0	0.0005307082858687615	887
1069.9999999816098	58.76200361809955	1103.7799585892935	125.0	0.0005307082858687615	887
1079.9999999813733	59.47618496474874	266.3107441308292	125.0	0.0005307082858687615	887
