#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	-23.981685499852688	502.57792799501567	125.0	0.0005307082858687615	0
20.00000000000146	-11.20747340543255	439.3940339764566	125.0	0.0005307082858687615	896
30.00000000001368	-8.96088794832516	940.4255409502199	125.0	0.0005307082858687615	897
39.99999999999748	4.49025039893718	200.26100864350525	125.0	0.0005307082858687615	896
49.99999999997417	-11.952176949762979	79.8888002446202	125.0	0.0005307082858687615	896
59.999999999950866	-3.994349033302698	196.87464169165494	125.0	0.0005307082858687615	896
69.99999999997019	-3.38979444023591	814.1845468529488	125.0	0.0005307082858687615	896
80.00000000001793	2.2798482503573076	123.72041190504083	125.0	0.0005307082858687615	895
90.00000000006568	4.298148232147101	415.5559815360173	125.0	0.0005307082858687615	894
100.00000000011343	1.8989355157958485	253.7638030631581	125.0	0.0005307082858687615	893
110.00000000016118	3.3349745556887953	577.5628991975865	125.0	0.0005307082858687615	893
120.00000000020893	4.589125415131409	39.04635524042784	125.0	0.0005307082858687615	892
130.00000000025668	10.57479120696897	166.8373924735352	125.0	0.0005307082858687615	892
140.00000000030442	7.335005759844233	755.865409678309	125.0	0.0005307082858687615	892
150.00000000035217	15.731815709457393	500.05822561551616	125.0	0.0005307082858687615	892
160.00000000039992	12.16246555427621	580.6682489066849	125.0	0.0005307082858687615	892
170.00000000044767	14.97234120055105	72.58408890713092	125.0	0.0005307082858687615	891
180.00000000049542	15.948087030050104	448.5503532301993	125.0	0.0005307082858687615	891
190.00000000054317	16.011532730179198	690.6910708565049	125.0	0.0005307082858687615	891
200.00000000059092	9.028032259389573	770.7967737470776	125.0	0.0005307082858687615	891
210.00000000063866	15.935694846326715	115.3774467305177	125.0	0.0005307082858687615	890
220.0000000006864	11.063899687155981	221.69768750963325	125.0	0.0005307082858687615	890
230.00000000073416	16.09768764017245	14.026498776926493	125.0	0.0005307082858687615	890
240.0000000007819	21.435392454767417	11.11129105582401	125.0	0.0005307082858687615	890
250.00000000082966	29.17698788198222	355.0861136323405	125.0	0.0005307082858687615	889
260.0000000007637	19.167865980662615	442.50537749685725	125.0	0.0005307082858687615	889
270.0000000005272	18.869389198995474	543.7245824693916	125.0	0.0005307082858687615	889
280.00000000029075	26.24773144799131	112.56322316605463	125.0	0.0005307082858687615	889
290.0000000000543	25.62395715652298	235.44807030524922	125.0	0.0005307082858687615	888
299.9999999998178	28.815097233961247	1215.9951689753002	125.0	0.0005307082858687615	888
309.99999999958135	18.24658244184897	17.178116622335857	125.0	0.0005307082858687615	888
319.9999999993449	27.01512118574368	75.84473426182676	125.0	0.0005307082858687615	887
329.9999999991084	25.74796453619952	359.7368447066703	125.0	0.0005307082858687615	887
339.99999999887194	26.386163928966376	445.9559688950974	125.0	0.0005307082858687615	887
349.9999999986355	29.120090909033667	97.73983225549881	125.0	0.0005307082858687615	887
359.999999998399	28.105891807091893	182.90620361961456	125.0	0.0005307082858687615	887
