#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	-18.356583154464087	412.83654119137213	125.0	0.0005307082858687615	0
20.00000000000146	-15.394291008203442	121.4882045109965	125.0	0.0005307082858687615	920
30.00000000001368	-10.536601407321768	606.2926482091445	125.0	0.0005307082858687615	919
39.99999999999748	-10.665186570939618	563.6919357726373	125.0	0.0005307082858687615	919
49.99999999997417	-5.389377699024166	639.5315105566427	125.0	0.0005307082858687615	918
59.999999999950866	1.285605064912953e-06	928.5545170164261	125.0	0.0005307082858687615	917
69.99999999997019	1.9951365302213673	322.6609931236066	125.0	0.0005307082858687615	917
80.00000000001793	6.987686380168711	557.4391455243798	125.0	0.0005307082858687615	917
90.00000000006568	6.747833378957406	300.9260624460241	125.0	0.0005307082858687615	918
100.00000000011343	2.1898825073552737	651.049901377489	125.0	0.0005307082858687615	918
110.00000000016118	8.367531666292665	631.1265905782526	125.0	0.0005307082858687615	918
120.00000000020893	11.140486132405218	1468.8263076741498	125.0	0.0005307082858687615	918
130.00000000025668	14.939781195707516	182.0963363862045	125.0	0.0005307082858687615	918
140.00000000030442	7.381899417438833	602.9552058202224	125.0	0.0005307082858687615	918
150.00000000035217	12.992013995114107	561.3801777770376	125.0	0.0005307082858687615	918
160.00000000039992	15.777318389510217	1187.742426000729	125.0	0.0005307082858687615	917
170.00000000044767	14.792687828419105	132.91816106630372	125.0	0.0005307082858687615	917
180.00000000049542	13.670680327359154	17.99586642762984	125.0	0.0005307082858687615	917
190.00000000054317	16.583671191129998	546.0431510151806	125.0	0.0005307082858687615	917
200.00000000059092	19.869183749203554	171.07344599639856	125.0	0.0005307082858687615	917
210.00000000063866	21.169140270096342	477.9091195116109	125.0	0.0005307082858687615	917
220.0000000006864	21.75416522988723	363.69849916123184	125.0	0.0005307082858687615	917
230.00000000073416	22.470579301027374	151.44381680984816	125.0	0.0005307082858687615	917
240.0000000007819	22.58846202268246	273.0581755416506	125.0	0.0005307082858687615	917
250.00000000082966	23.088956415145503	187.86384268989056	125.0	0.0005307082858687615	917
260.0000000007637	22.50685088374944	435.8338957645567	125.0	0.0005307082858687615	917
270.0000000005272	23.64668733466287	204.77717800454647	125.0	0.0005307082858687615	917
280.00000000029075	25.665414985060533	404.669985600165	125.0	0.0005307082858687615	917
290.0000000000543	27.243057153507056	174.33131712215518	125.0	0.0005307082858687615	917
299.9999999998178	24.980198183194116	699.6051063519951	125.0	0.0005307082858687615	917
309.99999999958135	31.792519195192515	93.44660702177292	125.0	0.0005307082858687615	917
319.9999999993449	31.354908102869587	73.89578876054283	125.0	0.0005307082858687615	917
329.9999999991084	27.225263457707626	304.36548452388485	125.0	0.0005307082858687615	917
339.99999999887194	26.408666730630017	104.37818237537275	125.0	0.0005307082858687615	917
349.9999999986355	29.686520948400254	148.75074844204593	125.0	0.0005307082858687615	917
359.999999998399	24.623335796177575	221.03590660605272	125.0	0.0005307082858687615	917
369.99999999816254	29.26794519323711	786.2037107231644	125.0	0.0005307082858687615	916
379.99999999792607	36.37936671716883	155.76469847242404	125.0	0.0005307082858687615	916
389.9999999976896	35.05033466305791	567.039030134514	125.0	0.0005307082858687615	916
399.99999999745313	20.46271461279014	68.06200104752395	125.0	0.0005307082858687615	916
409.99999999721666	28.812387796100854	18.841605996897407	125.0	0.0005307082858687615	916
