#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	1.1225428041528396	250.44074677186507	125.0	0.0005307082858687615	0
20.00000000000146	7.572394431003779	605.5211716303952	125.0	0.0005307082858687615	886
30.00000000001368	1.1438539979191915	47.2220707515373	125.0	0.0005307082858687615	885
39.99999999999748	0.8530599747665367	266.31442775315656	125.0	0.0005307082858687615	883
49.99999999997417	1.429435530094378	584.9070705257504	125.0	0.0005307082858687615	883
59.999999999950866	8.147599920444359	224.98639942001728	125.0	0.0005307082858687615	883
69.99999999997019	9.39906259643848	346.64269617560166	125.0	0.0005307082858687615	882
80.00000000001793	12.929647182638394	169.76317287800813	125.0	0.0005307082858687615	883
90.00000000006568	13.396604267376414	440.9532041696329	125.0	0.0005307082858687615	883
100.00000000011343	2.932068782823494	641.523746094986	125.0	0.0005307082858687615	883
110.00000000016118	23.051375442916545	528.6496605423317	125.0	0.0005307082858687615	883
120.00000000020893	9.81563461396671	814.8063573647197	125.0	0.0005307082858687615	883
130.00000000025668	14.380594716907638	214.42152723227	125.0	0.0005307082858687615	883
140.00000000030442	16.82305632016415	331.1732805563241	125.0	0.0005307082858687615	883
150.00000000035217	17.902238056672523	46.56186467124023	125.0	0.0005307082858687615	883
160.00000000039992	19.697308836220525	225.04498488432571	125.0	0.0005307082858687615	883
170.00000000044767	21.597464695480014	119.73629042726473	125.0	0.0005307082858687615	883
180.00000000049542	22.058493867387472	556.7485069211979	125.0	0.0005307082858687615	883
190.00000000054317	16.454881992096475	333.513042454177	125.0	0.0005307082858687615	883
200.00000000059092	18.27394942854525	451.4772913551698	125.0	0.0005307082858687615	883
210.00000000063866	17.103380000107865	745.0089308657554	125.0	0.0005307082858687615	882
220.0000000006864	23.26557215618528	419.92698295211324	125.0	0.0005307082858687615	882
230.00000000073416	22.311910064626524	320.4821443567235	125.0	0.0005307082858687615	881
240.0000000007819	22.859184961747015	280.8509186214864	125.0	0.0005307082858687615	881
250.00000000082966	25.662579772436253	414.39386841450107	125.0	0.0005307082858687615	881
260.0000000007637	25.858856992228553	197.48928573485418	125.0	0.0005307082858687615	880
270.0000000005272	22.336789527532364	160.1829070116005	125.0	0.0005307082858687615	880
280.00000000029075	23.756494308744443	123.33363855985307	125.0	0.0005307082858687615	879
290.0000000000543	30.929731843667206	181.0345815425217	125.0	0.0005307082858687615	879
299.9999999998178	23.34867388570857	908.6413896242332	125.0	0.0005307082858687615	879
309.99999999958135	27.04076576122777	451.73363707581797	125.0	0.0005307082858687615	878
319.9999999993449	26.41065223653307	124.88100275392596	125.0	0.0005307082858687615	878
329.9999999991084	27.534070913445248	204.94689420702403	125.0	0.0005307082858687615	878
339.99999999887194	24.46058149882985	116.74988912503149	125.0	0.0005307082858687615	878
349.9999999986355	25.391119467152226	706.5423845782145	125.0	0.0005307082858687615	878
359.999999998399	29.37707538527853	152.45179309160102	125.0	0.0005307082858687615	877
369.99999999816254	34.85460446154231	710.1998196086196	125.0	0.0005307082858687615	877
379.99999999792607	29.54048588852044	67.61842508707936	125.0	0.0005307082858687615	877
389.9999999976896	27.374887411403023	19.94448763522576	125.0	0.0005307082858687615	877
399.99999999745313	30.893148348576414	391.50772769379773	125.0	0.0005307082858687615	877
409.99999999721666	32.88058837021234	233.07571248008603	125.0	0.0005307082858687615	877
419.9999999969802	33.596049717016626	346.4028113553327	125.0	0.0005307082858687615	877
429.9999999967437	33.373392173611414	204.8958233411142	125.0	0.0005307082858687615	877
439.99999999650726	30.564363427318288	81.95273039554637	125.0	0.0005307082858687615	877
449.9999999962708	31.92026792949478	77.1374460170568	125.0	0.0005307082858687615	877
459.9999999960343	31.62777145711387	538.9302281391932	125.0	0.0005307082858687615	877
469.99999999579785	39.197585631547454	82.0721041711283	125.0	0.0005307082858687615	877
479.9999999955614	37.76085606696361	81.14476989426522	125.0	0.0005307082858687615	876
489.9999999953249	34.779767499294586	111.6408627554558	125.0	0.0005307082858687615	876
499.99999999508844	34.53249326227153	660.3155371225241	125.0	0.0005307082858687615	876
509.999999994852	35.947478019860775	185.8135703901421	125.0	0.0005307082858687615	876
519.9999999946156	36.35545124637399	305.39896502507327	125.0	0.0005307082858687615	876
529.9999999943791	42.63840117673679	583.3560840345175	125.0	0.0005307082858687615	877
539.9999999941426	40.31169205004246	816.6768477326576	125.0	0.0005307082858687615	877
549.9999999939062	39.08736771424941	408.60350046669544	125.0	0.0005307082858687615	877
559.9999999936697	39.96429186268212	217.01415484352705	125.0	0.0005307082858687615	877
569.9999999934332	43.06748798519973	127.99769351289031	125.0	0.0005307082858687615	877
579.9999999931968	40.65650572413462	184.32462251966157	125.0	0.0005307082858687615	877
