#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	-25.892359307828006	701.104022836631	125.0	0.0005307082858687615	0
20.00000000000146	-15.186829353537274	204.84764362296622	125.0	0.0005307082858687615	916
30.00000000001368	-9.640050618608235	406.94465507281853	125.0	0.0005307082858687615	915
39.99999999999748	-3.8630491488778294	210.56168925698768	125.0	0.0005307082858687615	913
49.99999999997417	-0.10901277726443226	670.6931151428971	125.0	0.0005307082858687615	912
59.999999999950866	2.162208728115039	563.9601875117287	125.0	0.0005307082858687615	913
69.99999999997019	4.67439831761516	85.70454758195301	125.0	0.0005307082858687615	911
80.00000000001793	3.833727617311542	385.48208250969486	125.0	0.0005307082858687615	910
90.00000000006568	2.5196180422255927	427.88678587818396	125.0	0.0005307082858687615	910
100.00000000011343	5.576301795707274	403.4974161806925	125.0	0.0005307082858687615	904
110.00000000016118	13.221635291394989	98.28894033457387	125.0	0.0005307082858687615	904
120.00000000020893	10.237139807624782	646.2876571464525	125.0	0.0005307082858687615	904
130.00000000025668	0.44346549171897465	919.0658942843945	125.0	0.0005307082858687615	904
140.00000000030442	-0.14519051149827433	761.2408976204922	125.0	0.0005307082858687615	904
150.00000000035217	12.493624332286487	764.8097241358655	125.0	0.0005307082858687615	904
160.00000000039992	14.148485040629007	739.8709827446663	125.0	0.0005307082858687615	904
170.00000000044767	18.057042260225764	262.969073136299	125.0	0.0005307082858687615	905
180.00000000049542	17.248426159255416	426.3980604979703	125.0	0.0005307082858687615	905
190.00000000054317	12.454734614110196	687.5817464273674	125.0	0.0005307082858687615	905
200.00000000059092	17.134759802139833	223.3390669821548	125.0	0.0005307082858687615	906
210.00000000063866	21.05505493240494	259.7791872843825	125.0	0.0005307082858687615	906
220.0000000006864	17.167089057973072	126.66560147682254	125.0	0.0005307082858687615	906
230.00000000073416	21.102765530314688	28.77519875471651	125.0	0.0005307082858687615	906
240.0000000007819	23.21476574599863	624.1197231552547	125.0	0.0005307082858687615	906
250.00000000082966	22.508342165343755	299.9537480132787	125.0	0.0005307082858687615	907
260.0000000007637	24.76050840450899	397.3291353507896	125.0	0.0005307082858687615	907
270.0000000005272	23.188471769050288	37.326989891767056	125.0	0.0005307082858687615	906
280.00000000029075	26.7452365860623	46.20923294221793	125.0	0.0005307082858687615	906
290.0000000000543	27.62943829078025	118.56715804183833	125.0	0.0005307082858687615	906
299.9999999998178	22.071332609246312	107.41206291600793	125.0	0.0005307082858687615	906
309.99999999958135	27.324712782943458	154.9987118839304	125.0	0.0005307082858687615	906
319.9999999993449	28.184463088620284	27.777714685956838	125.0	0.0005307082858687615	906
329.9999999991084	32.53287115297463	554.0998022283528	125.0	0.0005307082858687615	906
339.99999999887194	26.77735077541859	79.4807998550017	125.0	0.0005307082858687615	906
349.9999999986355	28.203763357591715	231.64968112427775	125.0	0.0005307082858687615	906
359.999999998399	28.596945956985323	1566.4840640380016	125.0	0.0005307082858687615	906
369.99999999816254	33.6905990583848	438.97361642198655	125.0	0.0005307082858687615	905
379.99999999792607	33.401517537174705	208.85536284458811	125.0	0.0005307082858687615	905
389.9999999976896	31.05812572068925	550.3730389926727	125.0	0.0005307082858687615	905
399.99999999745313	30.739247625515453	448.70644278962067	125.0	0.0005307082858687615	905
409.99999999721666	31.90218482459067	203.9628279571769	125.0	0.0005307082858687615	905
419.9999999969802	34.61748882423255	602.2286875246893	125.0	0.0005307082858687615	901
429.9999999967437	37.54218860154555	142.60655223314436	125.0	0.0005307082858687615	901
439.99999999650726	27.968939849341467	623.6912350917553	125.0	0.0005307082858687615	901
449.9999999962708	21.030497396066764	164.95440886010988	125.0	0.0005307082858687615	901
459.9999999960343	33.901420672619444	19.251403557309477	125.0	0.0005307082858687615	901
469.99999999579785	37.70522116511153	444.3090662493785	125.0	0.0005307082858687615	901
479.9999999955614	35.86083236881594	630.2199288312098	125.0	0.0005307082858687615	901
489.9999999953249	37.75863390884154	249.90782094260152	125.0	0.0005307082858687615	902
499.99999999508844	38.10320101016351	13.42768345879261	125.0	0.0005307082858687615	902
509.999999994852	39.97644056171806	625.2795073690712	125.0	0.0005307082858687615	902
519.9999999946156	41.955412551024544	588.3615017255086	125.0	0.0005307082858687615	902
529.9999999943791	45.21230599733952	365.6201126510674	125.0	0.0005307082858687615	902
539.9999999941426	42.2497292691574	193.52946343643112	125.0	0.0005307082858687615	902
549.9999999939062	40.490965571378766	477.3229420614951	125.0	0.0005307082858687615	902
559.9999999936697	42.30984446518547	51.71003485404083	125.0	0.0005307082858687615	902
569.9999999934332	44.38992721584152	351.84720025263255	125.0	0.0005307082858687615	902
579.9999999931968	44.834677119346466	142.47829453376505	125.0	0.0005307082858687615	902
589.9999999929603	45.930351455369454	695.8967058692014	125.0	0.0005307082858687615	902
599.9999999927238	44.12929590729662	712.1258425122165	125.0	0.0005307082858687615	902
609.9999999924873	42.82752256772652	311.2802774038641	125.0	0.0005307082858687615	902
619.9999999922509	45.637170249001116	123.40633177001413	125.0	0.0005307082858687615	902
629.9999999920144	44.759428903024386	273.55055569162727	125.0	0.0005307082858687615	903
639.9999999917779	47.90897477225848	702.5775561284413	125.0	0.0005307082858687615	903
649.9999999915415	41.14859170154393	440.7842486589104	125.0	0.0005307082858687615	903
659.999999991305	36.41944515591055	166.37364551639536	125.0	0.0005307082858687615	903
669.9999999910685	35.08176165164145	146.31069340067185	125.0	0.0005307082858687615	903
679.9999999908321	42.250894798243266	361.2560844145496	125.0	0.0005307082858687615	903
689.9999999905956	40.44074636577031	185.65768521199317	125.0	0.0005307082858687615	903
699.9999999903591	39.85334098286361	383.496556018081	125.0	0.0005307082858687615	903
709.9999999901227	48.564314002820886	899.3359284385859	125.0	0.0005307082858687615	903
719.9999999898862	50.85934393800883	180.60461010540118	125.0	0.0005307082858687615	904
729.9999999896497	49.94226276317664	356.466263787428	125.0	0.0005307082858687615	904
739.9999999894133	51.01266449471571	370.6503514521128	125.0	0.0005307082858687615	904
749.9999999891768	51.84378491916348	326.50648798083483	125.0	0.0005307082858687615	904
759.9999999889403	50.76063555607793	353.66639520832973	125.0	0.0005307082858687615	904
769.9999999887038	52.930750867870884	172.82641841854877	125.0	0.0005307082858687615	905
779.9999999884674	55.100230593263944	247.42426958807482	125.0	0.0005307082858687615	905
789.9999999882309	51.06229479358917	109.12554804095744	125.0	0.0005307082858687615	905
799.9999999879944	52.637038055161334	351.5460594474925	125.0	0.0005307082858687615	904
809.999999987758	55.296580678026885	337.4902133329158	125.0	0.0005307082858687615	904
819.9999999875215	52.14522207900304	45.557729817842095	125.0	0.0005307082858687615	904
829.999999987285	54.70818638120322	216.47883939090235	125.0	0.0005307082858687615	905
839.9999999870486	45.10000316321284	312.82913786245416	125.0	0.0005307082858687615	905
849.9999999868121	46.37741092382851	728.6697170270836	125.0	0.0005307082858687615	905
859.9999999865756	46.04927633109686	27.030251411530223	125.0	0.0005307082858687615	905
869.9999999863392	41.31226808503784	291.8632374509644	125.0	0.0005307082858687615	905
879.9999999861027	42.52160909352989	283.0727084630777	125.0	0.0005307082858687615	905
889.9999999858662	55.789251798868605	606.5162490234844	125.0	0.0005307082858687615	905
899.9999999856298	52.34914125848022	29.15787382969086	125.0	0.0005307082858687615	905
909.9999999853933	53.50669101041567	36.69188323217684	125.0	0.0005307082858687615	905
919.9999999851568	51.699476388577885	205.69291053793688	125.0	0.0005307082858687615	905
929.9999999849204	47.241534398041594	271.97390654596376	125.0	0.0005307082858687615	905
939.9999999846839	49.61365312634379	168.1636918719843	125.0	0.0005307082858687615	905
949.9999999844474	58.1404317721907	702.0269144655141	125.0	0.0005307082858687615	905
959.999999984211	62.53806611126551	159.21031855673772	125.0	0.0005307082858687615	905
969.9999999839745	58.96824439484783	349.55396036364317	125.0	0.0005307082858687615	905
979.999999983738	61.82487819749904	200.09796794800127	125.0	0.0005307082858687615	905
989.9999999835015	58.892006185158706	596.1654649207406	125.0	0.0005307082858687615	905
999.9999999832651	58.29446304941028	294.2251556920487	125.0	0.0005307082858687615	906
1009.9999999830286	60.63235650043068	563.810390881056	125.0	0.0005307082858687615	906
1019.9999999827921	60.05457260012338	5.0907223016821685	125.0	0.0005307082858687615	906
1029.9999999825557	61.48699335447023	581.31361124591	125.0	0.0005307082858687615	906
1039.9999999823192	60.21955746156899	67.35089727115749	125.0	0.0005307082858687615	906
1049.9999999820827	63.2193946883575	329.99849880273297	125.0	0.0005307082858687615	906
1059.9999999818463	61.922599829046376	70.44346217738524	125.0	0.0005307082858687615	906
1069.9999999816098	63.2035247615905	110.08488989168659	125.0	0.0005307082858687615	906
1079.9999999813733	64.44601290061377	92.4026594353762	125.0	0.0005307082858687615	906
1089.9999999811369	65.63619286128065	153.33205818490057	125.0	0.0005307082858687615	906
1099.9999999809004	63.52363361549532	209.9662485546703	125.0	0.0005307082858687615	906
