#"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
9.999999999999897	-16.44008718284721	219.96973375905577	125.0	0.0005307082858687615	0
20.00000000000146	-13.545910582767782	892.9451975627434	125.0	0.0005307082858687615	900
30.00000000001368	-13.490607064850241	167.04405021255766	125.0	0.0005307082858687615	900
39.99999999999748	0.8248408039122523	23.927531666086768	125.0	0.0005307082858687615	901
49.99999999997417	0.0839730496091841	751.7573155903705	125.0	0.0005307082858687615	902
59.999999999950866	1.799073739229641	103.54204820242269	125.0	0.0005307082858687615	901
69.99999999997019	1.5797310481789455	606.9790721821701	125.0	0.0005307082858687615	900
80.00000000001793	6.959612754664628	186.9412212027524	125.0	0.0005307082858687615	900
90.00000000006568	13.419654116479496	65.94614540260991	125.0	0.0005307082858687615	900
100.00000000011343	9.830212026030832	147.99595841318248	125.0	0.0005307082858687615	900
110.00000000016118	10.692646067027663	193.53098949966505	125.0	0.0005307082858687615	900
120.00000000020893	9.856666497127339	434.7069768579796	125.0	0.0005307082858687615	899
130.00000000025668	10.931199320846456	555.0605575255074	125.0	0.0005307082858687615	899
140.00000000030442	14.746081780259157	259.4133193814772	125.0	0.0005307082858687615	900
150.00000000035217	13.219414900383342	324.1192661754669	125.0	0.0005307082858687615	900
160.00000000039992	17.2555078143766	37.29954289825449	125.0	0.0005307082858687615	901
170.00000000044767	11.907164390037295	443.65863552355233	125.0	0.0005307082858687615	901
180.00000000049542	20.62957953879551	251.84990228216236	125.0	0.0005307082858687615	902
190.00000000054317	21.444913716369584	151.63692111342957	125.0	0.0005307082858687615	902
200.00000000059092	6.7482388559335895	522.6360007212867	125.0	0.0005307082858687615	902
210.00000000063866	-0.10963136984977595	91.32283356343649	125.0	0.0005307082858687615	902
220.0000000006864	11.128001412968867	176.87108188946084	125.0	0.0005307082858687615	903
230.00000000073416	5.25966452016484	212.4013049397442	125.0	0.0005307082858687615	903
